{398, 72, {(4*Pi)/15, (11*Pi)/15, 2.3486800732708404}}
{399, 42, {(2*Pi)/15, (11*Pi)/15, 6.422138452369857}}
{400, 101, {(2*Pi)/5, (2*Pi)/3, 3.3588659708830066}}
{401, 116, {(7*Pi)/15, (2*Pi)/3, 2.527470938987995}}
{402, 10, {0, (3*Pi)/5, 3.4183712755008475}}
{403, 110, {(7*Pi)/15, (4*Pi)/15, 3.0798049713081874}}
{404, 42, {(2*Pi)/15, (11*Pi)/15, 2.16929674218758}}
{405, 7, {0, (2*Pi)/5, 2.1743773565611884}}
{406, 82, {Pi/3, (2*Pi)/5, 18.748042285900464}}
{407, 41, {(2*Pi)/15, (2*Pi)/3, 2.154383715689174}}
{408, 79, {Pi/3, Pi/5, 1.8791213797088264}}
{409, 53, {Pi/5, (7*Pi)/15, 6.904695301049029}}
{410, 114, {(7*Pi)/15, (8*Pi)/15, 3.0050427781998894}}
{411, 60, {Pi/5, (14*Pi)/15, 6.94081375651836}}
{412, 24, {Pi/15, (8*Pi)/15, 4.609321506115272}}
{413, 95, {(2*Pi)/5, (4*Pi)/15, 3.891664171884296}}
{414, 68, {(4*Pi)/15, (7*Pi)/15, 1.8280975697132207}}
{415, 60, {Pi/5, (14*Pi)/15, 6.232057085080137}}
{416, 12, {0, (11*Pi)/15, 3.6388393922988786}}
{417, 120, {(7*Pi)/15, (14*Pi)/15, 4.795486233845229}}
{418, 85, {Pi/3, (3*Pi)/5, 4.896000908761399}}
{419, 98, {(2*Pi)/5, (7*Pi)/15, 1.8378740064146253}}
{420, 114, {(7*Pi)/15, (8*Pi)/15, 2.555965248076401}}
{421, 29, {Pi/15, (13*Pi)/15, 5.1253879899166295}}
{422, 60, {Pi/5, (14*Pi)/15, 2.222224222838695}}
{423, 43, {(2*Pi)/15, (4*Pi)/5, 2.825481569280317}}
{424, 3, {0, (2*Pi)/15, 5.090071383564111}}
{425, 3, {0, (2*Pi)/15, 2.067346220285682}}
{426, 34, {(2*Pi)/15, Pi/5, 2.403422853666503}}
{427, 48, {Pi/5, (2*Pi)/15, 3.1481548200082416}}
{428, 64, {(4*Pi)/15, Pi/5, 2.2439052879730523}}
{429, 56, {Pi/5, (2*Pi)/3, 7.015533512249969}}
{430, 112, {(7*Pi)/15, (2*Pi)/5, 3.6374342806919686}}
{431, 71, {(4*Pi)/15, (2*Pi)/3, 4.390934807844031}}
{432, 87, {Pi/3, (11*Pi)/15, 2.2329607537112652}}
{433, 72, {(4*Pi)/15, (11*Pi)/15, 3.271728860606638}}
{434, 113, {(7*Pi)/15, (7*Pi)/15, 3.861943468576886}}
{435, 57, {Pi/5, (11*Pi)/15, 2.7074999999636713}}
{436, 105, {(2*Pi)/5, (14*Pi)/15, 5.2988643574874565}}
{437, 4, {0, Pi/5, 2.826441304599714}}
{438, 8, {0, (7*Pi)/15, 3.675828865156538}}
{439, 112, {(7*Pi)/15, (2*Pi)/5, 2.802543701696633}}
{440, 118, {(7*Pi)/15, (4*Pi)/5, 2.1891458724430284}}
{441, 28, {Pi/15, (4*Pi)/5, 4.720439017701349}}
{442, 101, {(2*Pi)/5, (2*Pi)/3, 7.677048382185274}}
{443, 60, {Pi/5, (14*Pi)/15, 1.8825231828704059}}
{444, 86, {Pi/3, (2*Pi)/3, 2.6758092128629762}}
{445, 52, {Pi/5, (2*Pi)/5, 3.579145414046176}}
{446, 88, {Pi/3, (4*Pi)/5, 1.7178409655862878}}
{447, 100, {(2*Pi)/5, (3*Pi)/5, 2.0038988843160603}}
{448, 40, {(2*Pi)/15, (3*Pi)/5, 3.5022192404773334}}
{449, 35, {(2*Pi)/15, (4*Pi)/15, 1.7584991098699416}}
{450, 82, {Pi/3, (2*Pi)/5, 3.012731238053068}}
{451, 33, {(2*Pi)/15, (2*Pi)/15, 13.32047825974792}}
{452, 38, {(2*Pi)/15, (7*Pi)/15, 4.5514547078325}}
{453, 57, {Pi/5, (11*Pi)/15, 2.0130830550906715}}
{454, 108, {(7*Pi)/15, (2*Pi)/15, 3.1911057640522165}}
{455, 27, {Pi/15, (11*Pi)/15, 1.897266033269836}}
{456, 27, {Pi/15, (11*Pi)/15, 2.197946103891303}}
{457, 28, {Pi/15, (4*Pi)/5, 5.405448233573594}}
{458, 101, {(2*Pi)/5, (2*Pi)/3, 1.8665699019035804}}
{459, 49, {Pi/5, Pi/5, 2.051714882665724}}
{460, 82, {Pi/3, (2*Pi)/5, 3.2902489793814738}}
{461, 25, {Pi/15, (3*Pi)/5, 1.9904480091743373}}
{462, 120, {(7*Pi)/15, (14*Pi)/15, 5.080110835685522}}
{463, 110, {(7*Pi)/15, (4*Pi)/15, 3.843228915128074}}
{464, 38, {(2*Pi)/15, (7*Pi)/15, 1.9714088377048846}}
{465, 52, {Pi/5, (2*Pi)/5, 10.137208233567701}}
{466, 25, {Pi/15, (3*Pi)/5, 10.700813911529425}}
{467, 112, {(7*Pi)/15, (2*Pi)/5, 4.478087041788857}}
{468, 51, {Pi/5, Pi/3, 1.8896260831649634}}
{469, 26, {Pi/15, (2*Pi)/3, 2.4204700324263415}}
{470, 108, {(7*Pi)/15, (2*Pi)/15, 2.498009237622858}}
{471, 115, {(7*Pi)/15, (3*Pi)/5, 4.046448906694454}}
{472, 6, {0, Pi/3, 7.260775292295489}}
{473, 65, {(4*Pi)/15, (4*Pi)/15, 2.9635175961998237}}
{474, 44, {(2*Pi)/15, (13*Pi)/15, 3.8570637542695816}}
{475, 85, {Pi/3, (3*Pi)/5, 10.874990693878047}}
{476, 22, {Pi/15, (2*Pi)/5, 2.8753422810273688}}
{477, 70, {(4*Pi)/15, (3*Pi)/5, 4.971195953157093}}
{478, 116, {(7*Pi)/15, (2*Pi)/3, 2.0822338821562036}}
{479, 28, {Pi/15, (4*Pi)/5, 4.065118376702811}}
{480, 117, {(7*Pi)/15, (11*Pi)/15, 4.115903717410752}}
{481, 86, {Pi/3, (2*Pi)/3, 2.9171999017528623}}
{482, 53, {Pi/5, (7*Pi)/15, 2.3424619895333256}}
{483, 67, {(4*Pi)/15, (2*Pi)/5, 2.76859545003909}}
{484, 14, {0, (13*Pi)/15, 3.1520123243624805}}
{485, 93, {(2*Pi)/5, (2*Pi)/15, 2.915412763591152}}
{486, 100, {(2*Pi)/5, (3*Pi)/5, 4.838999517516516}}
{487, 42, {(2*Pi)/15, (11*Pi)/15, 9.482674669127697}}
{488, 57, {Pi/5, (11*Pi)/15, 4.790979851892762}}
{489, 80, {Pi/3, (4*Pi)/15, 2.223815053012523}}
{490, 25, {Pi/15, (3*Pi)/5, 6.97312805587157}}
{491, 83, {Pi/3, (7*Pi)/15, 4.30153934901573}}
{492, 103, {(2*Pi)/5, (4*Pi)/5, 4.565621460781872}}
{493, 66, {(4*Pi)/15, Pi/3, 10.07513598782101}}
{494, 104, {(2*Pi)/5, (13*Pi)/15, 2.8420034186574465}}
{495, 14, {0, (13*Pi)/15, 8.304614050555502}}
{496, 37, {(2*Pi)/15, (2*Pi)/5, 3.895678250927144}}
{497, 116, {(7*Pi)/15, (2*Pi)/3, 2.3944094697349825}}
{498, 54, {Pi/5, (8*Pi)/15, 8.866836897362735}}
{499, 26, {Pi/15, (2*Pi)/3, 3.8175993678080293}}
{500, 103, {(2*Pi)/5, (4*Pi)/5, 2.3519691931001465}}
{501, 101, {(2*Pi)/5, (2*Pi)/3, 3.34098402985951}}
{502, 60, {Pi/5, (14*Pi)/15, 4.350015900057664}}
{503, 90, {Pi/3, (14*Pi)/15, 17.555823363960833}}
{504, 86, {Pi/3, (2*Pi)/3, 2.5561505107519538}}
{505, 26, {Pi/15, (2*Pi)/3, 7.182037543397887}}
{506, 60, {Pi/5, (14*Pi)/15, 5.753121014217886}}
{507, 100, {(2*Pi)/5, (3*Pi)/5, 3.130010010413914}}
{508, 116, {(7*Pi)/15, (2*Pi)/3, 3.1487648568635014}}
{509, 59, {Pi/5, (13*Pi)/15, 6.499452283417023}}
{510, 79, {Pi/3, Pi/5, 7.448834633451272}}
{511, 42, {(2*Pi)/15, (11*Pi)/15, 3.1290106683429855}}
{512, 90, {Pi/3, (14*Pi)/15, 7.005396250567956}}
{513, 74, {(4*Pi)/15, (13*Pi)/15, 2.955932903884753}}
{514, 71, {(4*Pi)/15, (2*Pi)/3, 6.246831518814811}}
{515, 79, {Pi/3, Pi/5, 6.095521505181793}}
{516, 109, {(7*Pi)/15, Pi/5, 11.409726014467012}}
{517, 20, {Pi/15, (4*Pi)/15, 3.759680633733022}}
{518, 84, {Pi/3, (8*Pi)/15, 3.236188323665406}}
{519, 9, {0, (8*Pi)/15, 8.434586726103772}}
{520, 36, {(2*Pi)/15, Pi/3, 9.062829432651741}}
{521, 99, {(2*Pi)/5, (8*Pi)/15, 3.7865837235445734}}
{522, 97, {(2*Pi)/5, (2*Pi)/5, 10.243715898876383}}
{523, 69, {(4*Pi)/15, (8*Pi)/15, 3.457976105958426}}
{524, 11, {0, (2*Pi)/3, 4.94634839461864}}
{525, 36, {(2*Pi)/15, Pi/3, 4.029581709081405}}
{526, 42, {(2*Pi)/15, (11*Pi)/15, 7.375106734600217}}
{527, 88, {Pi/3, (4*Pi)/5, 8.332756441118141}}
{528, 35, {(2*Pi)/15, (4*Pi)/15, 6.7759947872626265}}
{529, 37, {(2*Pi)/15, (2*Pi)/5, 4.234211699692815}}
{530, 8, {0, (7*Pi)/15, 4.322601846679678}}
{531, 27, {Pi/15, (11*Pi)/15, 7.392275877452874}}
{532, 64, {(4*Pi)/15, Pi/5, 4.965952342232857}}
{533, 9, {0, (8*Pi)/15, 6.230406357488888}}
{534, 71, {(4*Pi)/15, (2*Pi)/3, 6.3092620160411945}}
{535, 7, {0, (2*Pi)/5, 4.233542211217826}}
{536, 72, {(4*Pi)/15, (11*Pi)/15, 3.2415189315870343}}
{537, 52, {Pi/5, (2*Pi)/5, 9.814708497037815}}
{538, 86, {Pi/3, (2*Pi)/3, 3.6228642242014675}}
{539, 75, {(4*Pi)/15, (14*Pi)/15, 9.10291939398157}}
{540, 66, {(4*Pi)/15, Pi/3, 5.635428048224417}}
{541, 88, {Pi/3, (4*Pi)/5, 4.780126041164785}}
{542, 65, {(4*Pi)/15, (4*Pi)/15, 5.046561233360675}}
{543, 81, {Pi/3, Pi/3, 7.52955586669369}}
{544, 119, {(7*Pi)/15, (13*Pi)/15, 3.8991204432164834}}
{545, 87, {Pi/3, (11*Pi)/15, 4.135345502420102}}
{546, 66, {(4*Pi)/15, Pi/3, 7.798155178427151}}
{547, 52, {Pi/5, (2*Pi)/5, 5.460846157758847}}
{548, 70, {(4*Pi)/15, (3*Pi)/5, 6.4606839258491}}
{549, 37, {(2*Pi)/15, (2*Pi)/5, 9.427388060257533}}
{550, 119, {(7*Pi)/15, (13*Pi)/15, 5.263254311677215}}
{551, 12, {0, (11*Pi)/15, 5.277552106899203}}
{552, 105, {(2*Pi)/5, (14*Pi)/15, 17.681626626665626}}
{553, 64, {(4*Pi)/15, Pi/5, 15.095637168928198}}
{554, 9, {0, (8*Pi)/15, 6.191076682225155}}
{555, 87, {Pi/3, (11*Pi)/15, 6.456794317879093}}
{556, 55, {Pi/5, (3*Pi)/5, 7.576870139174963}}
{557, 59, {Pi/5, (13*Pi)/15, 7.876491383659867}}
{558, 53, {Pi/5, (7*Pi)/15, 26.445976360994806}}
{559, 103, {(2*Pi)/5, (4*Pi)/5, 16.34443618355534}}
